Engine size,Year of manufacture,Mileage,Manufacturer_Ford,Manufacturer_Porsche,Manufacturer_Toyota,Manufacturer_VW,Model_911,Model_Cayenne,Model_Fiesta,Model_Focus,Model_Golf,Model_M5,Model_Mondeo,Model_Passat,Model_Polo,Model_Prius,Model_RAV4,Model_X3,Model_Yaris,Model_Z4,Fuel type_Hybrid,Fuel type_Petrol,Price
4.4,1994,252941,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,3684
2.6,2017,45782,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,57438
1.0,2011,37743,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,10417
1.6,2008,59315,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,True,11497
4.0,2007,80642,False,True,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,29135
1.8,2020,10330,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,44790
1.4,2003,110159,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,8010
3.0,1998,127972,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,6493
1.2,1993,274706,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,707
2.0,2000,133822,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,6396
2.6,1996,249291,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3959
1.4,1996,123958,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4521
1.8,1998,143694,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,4420
2.4,2007,84982,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,17612
2.0,1995,182372,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,3352
1.8,2015,47430,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,36536
1.2,1993,122626,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,2663
3.0,2017,12739,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,49584
1.0,1994,147300,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,1780
1.0,2009,102977,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,10653
2.2,2001,155456,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,11613
1.6,2004,133924,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,6363
3.0,2018,18677,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,51332
2.0,2009,83534,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,18558
4.0,2016,35712,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,84916
1.0,1996,97127,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,2587
1.6,1995,56143,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,4156
2.4,2004,71356,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,13092
1.2,2010,83144,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,7961
1.0,1989,67549,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3599
2.0,2018,29084,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,25359
1.6,1990,274282,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,495
2.0,2017,17944,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,47606
2.0,1993,176355,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,2314
1.8,1997,214573,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,3004
2.0,1996,192345,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,2996
1.4,2018,24879,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,33745
1.8,1994,111420,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,4937
1.8,2002,107090,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,8694
1.4,2016,38867,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,23743
1.0,2005,143995,True,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,True,3288
1.4,2002,92475,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,6848
1.4,2004,125953,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,True,4864
5.0,1995,234128,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,True,4991
1.8,2011,51067,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,27360
1.2,1985,199231,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,826
2.0,2008,98891,False,False,False,True,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,True,12204
1.4,2002,113397,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,5870
2.2,2002,131707,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,9353
1.2,2008,112062,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,7223
1.6,1997,73240,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,5289
1.0,1993,110737,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,3460
2.0,2002,121334,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,8813
1.4,2011,60005,False,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,False,14919
2.0,1995,178186,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,3168
2.0,1994,189596,False,True,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,2946
1.8,1992,258529,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,True,False,1440
1.2,2010,90989,False,False,False,True,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,True,7731
1.4,2009,88742,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,11668
3.0,2010,78030,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,False,True,False,True,20870
2.0,1992,177155,True,False,False,False,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,2237
1.4,2009,100426,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,12843
1.0,2002,132942,False,False,True,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,False,5312
1.8,1996,149828,False,False,False,True,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,2953
1.4,2019,35120,True,False,False,False,False,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,30941
1.8,2005,119587,False,False,True,False,False,False,False,False,False,False,False,False,False,False,True,False,False,False,False,True,9462
